Date,Open,High,Low,Close,Volume,Ticker,Daily_Return,MA5,MA20,Rolling_Volatility_14d,High_Low_Ratio,Volume_Change,RSI,MACD,MACD_Signal,BB_Mid,BB_Upper,BB_Lower,Momentum,Volume_Pressure,SPY_Return,Excess_Return,Risk_Threshold,Risk_Label
2023-01-20,99.09841973325004,99.27710210291411,98.83748469937709,99.7489953352168,11924104.987503974,SPY,0.004232404273420753,99.39765029976381,99.44956915744488,0.006660218701144265,0.004407236404333179,-0.7173232588576772,45.59790225243056,-0.2795198627380415,-0.3799188616593573,99.44956915744488,100.70874268409818,98.19039563079158,-0.6535678715973745,-0.7880824441038163,0.004232404273420753,0.0,-0.01332043740228853,0.0
2023-01-21,99.77817157215497,100.01646554511133,99.31673478981145,99.10405423130736,47059093.77592812,SPY,-0.0064656400973468475,99.53098964347781,99.35930217290593,0.006095015925458169,0.007060566398895457,2.9465514456006825,49.143365677940736,-0.28452407251191403,-0.3608399038298687,99.35930217290593,100.4212309057049,98.29737344010695,-0.11800664154868912,-0.18424874349329476,-0.0064656400973468475,0.0,-0.012190031850916338,0.0
2023-01-22,99.64173020063643,99.7628836993711,99.21798662059122,99.97158644955135,49242934.03844301,SPY,0.008753751044525249,99.58458420498047,99.3846487471451,0.006488420303448981,0.0054505194738992575,0.046406339078972625,56.46429459451067,-0.2159974607937727,-0.3318714152226495,99.3846487471451,100.48081276267669,98.28848473161352,0.9736764340413657,-0.11428347271632751,0.008753751044525249,0.0,-0.012976840606897962,0.0
2023-01-23,99.71362239593068,100.01656954606955,99.32094490283582,99.45263956023454,16900256.215333436,SPY,-0.005190943824610494,99.52117442699581,99.35234144667568,0.006577220772781136,0.006994531731985008,-0.6567983499492591,50.14646212841363,-0.20124448311629806,-0.30574602880137924,99.35234144667568,100.3967491079256,98.30793378542576,0.02231414994912484,-0.6802511328212114,-0.005190943824610494,0.0,-0.013154441545562272,0.0
2023-01-24,99.19229418902954,99.1995889023601,99.04937629722282,99.1535866889399,27370900.303648017,SPY,-0.0030069877744524076,99.48617245304999,99.31175046493533,0.006592409510491351,0.0015149487794982566,0.6195553460789944,49.84324459275387,-0.21124856745385046,-0.28684653653187353,99.31175046493533,100.31824959066192,98.30525133920874,-0.024027662882247114,-0.4611125763623663,-0.0030069877744524076,0.0,-0.013184819020982702,0.0
2023-01-25,98.36706630095435,98.64420301320729,98.29008515499298,98.55418482385079,77572505.06741261,SPY,-0.006045185909104078,99.24721035077678,99.26596130654262,0.006543717428130182,0.003593128580457905,1.8341232552395685,50.26701535420276,-0.2644946675835058,-0.2823761627422,99.26596130654262,100.32415065405719,98.20777195902805,0.040583401128174046,0.5409734357611705,-0.006045185909104078,0.0,-0.013087434856260363,0.0
2023-01-26,98.14878684924835,98.44708492210177,97.76696151970653,98.53666047131841,41502529.166784205,SPY,-0.00017781439280029065,99.13373159877901,99.17266616976784,0.006530536034153183,0.006902237189103907,-0.4649840284168034,51.09461668340426,-0.30459546740181054,-0.2868200236741221,99.17266616976784,100.1334573437281,98.21187499580758,0.16367495206547744,-0.20638160527404398,-0.00017781439280029065,0.0,-0.013061072068306366,0.0
2023-01-27,97.72406688758277,98.02219258648077,97.63406523652179,98.0372869021748,73276997.1312372,SPY,-0.005067896220097401,98.74687168930369,99.11342747123378,0.006136607621020504,0.003958976856900027,0.765603171719065,41.41767437132391,-0.37237836773356037,-0.30393169248600976,99.11342747123378,100.19934500772843,98.02750993473913,-1.2176268277412987,0.4111495841428823,-0.005067896220097401,0.0,-0.012273215242041008,0.0
2023-01-28,96.83902091969507,96.95953370805205,96.68942798585174,96.88829410577821,22409503.98231002,SPY,-0.011719957096967493,98.23400259841242,99.00794667574718,0.00665045416914262,0.002787805531031683,-0.6941809181648754,33.063365273414774,-0.5128985455666282,-0.34572506310213347,99.00794667574718,100.4816909586055,97.53420239288886,-2.684446599241852,-0.5652867347737619,-0.011719957096967493,0.0,-0.01330090833828524,0.0
2023-01-29,96.91432062800287,96.9419123590566,96.91402621513885,96.57981588493638,47535034.35275834,SPY,-0.0031838543932360963,97.71924843761172,98.86542119947973,0.0066280888041560584,0.0002887367682599207,1.1211997548130617,33.54615589943977,-0.6417556535592013,-0.4049311811935471,98.86542119947973,100.67927290917677,97.05156948978268,-2.5703917590135887,-0.031931629304429936,-0.0031838543932360963,0.0,-0.013256177608312117,0.0
2023-01-30,97.24648786713348,97.51615271318666,96.69803310819803,97.44334919713144,84231678.44946696,SPY,0.008941136450538067,97.49708131226785,98.7787079417452,0.007019709312604603,0.008395848580014817,0.7719915341678765,43.757483012997014,-0.6665127741924266,-0.457247499793323,98.7787079417452,100.69276761478608,96.86464826870431,-0.9940083156059529,0.6109840438635458,0.008941136450538067,0.0,-0.014039418625209205,0.0
2023-01-31,98.2310996476428,98.24925874021572,97.99909261911267,98.5237356036599,80416240.26744099,SPY,0.011087328334156599,97.49449633873614,98.77921465079207,0.0067671766346467,0.0025391457151951154,-0.04529695065158845,42.413071327530936,-0.5921291209006085,-0.48422382401478015,98.77921465079207,100.6929841657874,96.86544513579675,-1.1798780383781775,0.5305695078364233,0.011087328334156599,0.0,-0.0135343532692934,0.0
2023-02-01,98.76035410517841,99.01739166452268,98.57545607700162,99.62751461359423,31533143.33957295,SPY,0.011203178636816968,97.81254188102002,98.84194110550912,0.0074932645940183045,0.004435878875781531,-0.6078759310967174,49.19342535428075,-0.43905267241908064,-0.4751895936956403,98.84194110550912,100.78170988720763,96.90217232381062,-0.14217383656358606,-0.4041652115029987,0.011203178636816968,0.0,-0.014986529188036609,0.0
2023-02-02,98.32659414533664,98.45358118949281,98.16561831566352,97.52610523076389,92714301.35463364,SPY,-0.02109266090778905,97.94010410601717,98.75550068055152,0.009335252266605868,0.0029526748058677807,1.9402175468590395,41.39519658878469,-0.48175132967593015,-0.4765019408916983,98.75550068055152,100.77040711014426,96.74059425095878,-1.8024913279051162,0.7023845506508515,-0.02109266090778905,0.0,-0.018670504533211736,1.0
2023-02-03,98.31753063340827,98.39601544136177,97.82280157121049,98.36377178312588,29507529.203054577,SPY,0.008589152108350095,98.29689528565507,98.69505223445681,0.009601488719197448,0.005827489732857233,-0.6817370268456446,43.640523401678344,-0.44289224694314555,-0.4697800021019878,98.69505223445681,100.67902844393042,96.7110760249832,-1.3852235520909204,-0.44843557009636864,0.008589152108350095,0.0,-0.019202977438394896,0.0
2023-02-04,98.67356310707129,98.81652579291526,98.25798437071306,99.05401246503295,36009330.02618507,SPY,0.0070172246284834205,98.61902793923538,98.69024247551096,0.009682133857969583,0.005638756152350389,0.2203437901692371,49.77121291788567,-0.35233795682154323,-0.4462915930458989,98.69024247551096,100.67003464554823,96.71045030547369,-0.050041766274404154,-0.29464060970660416,0.0070172246284834205,0.0,-0.019364267715939167,0.0
2023-02-05,98.40568403592529,98.82657054356297,98.13334144951841,98.8363575822216,32809097.760478433,SPY,-0.0021973353465938317,98.68155233494771,98.71019247898516,0.009358126197797972,0.007013907746123276,-0.08887230790963097,44.48191609637209,-0.2947383987246468,-0.4159809541816485,98.71019247898516,100.68729454172397,96.73309041624636,-1.135228867329758,-0.35490728555697165,-0.0021973353465938317,0.0,-0.018716252395595944,0.0
2023-02-06,98.56986426434187,98.6222249811332,97.80823027994121,98.88926691250897,7765737.543045746,SPY,0.0005353225430566599,98.53390279473066,98.66947514250872,0.009275022977352682,0.008231375624537279,-0.7633053612220849,47.13162161322342,-0.2420310103497343,-0.38119096541526565,98.66947514250872,100.59325725658312,96.74569302843432,-0.563372647725572,-0.834348502383008,0.0005353225430566599,0.0,-0.018550045954705364,0.0
2023-02-07,98.28990220371216,98.76047535733322,98.14476916703491,98.0554027761953,7722511.487229431,SPY,-0.00843230172847198,98.63976230381694,98.58376085881059,0.009504375598959329,0.006279166398445363,-0.0055662524746312725,44.697435225352955,-0.2644969361967071,-0.3578521595715539,98.58376085881059,100.4531334237835,96.71438829383769,-1.0981839127446023,-0.8203411672794123,-0.00843230172847198,0.0,-0.019008751197918658,0.0
2023-02-08,98.16866122858087,98.63033357441186,97.99110447350205,98.3310017089338,6539361.684120768,SPY,0.0028106450530578364,98.63320828897852,98.53388111632384,0.009419389257329998,0.006500789067541241,-0.15320790458715605,48.88757871496801,-0.25709913490454994,-0.3377015546381531,98.53388111632384,100.372557853348,96.69520437929968,-0.22318311491699205,-0.8412858710155853,0.0028106450530578364,0.0,-0.018838778514659996,0.0
2023-02-09,97.19505238037156,97.24351597218069,96.6076222498384,97.07821422950477,56684915.25662915,SPY,-0.01274051375106866,98.2380486418729,98.40034206103823,0.01000542403631554,0.006550323647682249,7.668264273296662,43.52761004705906,-0.34831069481637655,-0.3398233826737978,98.40034206103823,100.25530908388285,96.54537503819361,-1.4584462418136468,0.3048959564660759,-0.01274051375106866,0.0,-0.02001084807263108,0.0
2023-02-10,97.06445384260041,97.48978611472131,96.99157284876152,96.26466402484769,89354109.11411527,SPY,-0.008380358158770251,97.7237099303981,98.25837255071524,0.010146732106888262,0.005175453225819111,0.5763295880320742,42.346750567237635,-0.4807019823573597,-0.36799910261051016,98.25837255071524,100.31069296448568,96.20605213694479,-1.7726228773271089,0.9614585637617029,-0.008380358158770251,0.0,-0.020293464213776525,0.0
2023-02-11,97.27817597551778,97.68431401851348,96.91457471178167,96.83334059984779,58377875.94650881,SPY,0.0059074280345829955,97.31252466786586,98.10146025823006,0.009837147119337536,0.007949114447188838,-0.34666825593936945,49.7502234873498,-0.533584751714443,-0.40111623243129674,98.10146025823006,100.08084216499148,96.12207835146864,-0.05495350593042758,0.26876216284621635,0.0059074280345829955,0.0,-0.01967429423867507,0.0
2023-02-12,96.83387771740716,97.40692448966165,96.69269964378056,97.45459910339257,25683247.557273336,SPY,0.006415749985452468,97.19236393330532,98.00155823538796,0.009931911755704546,0.007328795690015082,-0.5600516952551221,53.86616649610834,-0.5193773000537192,-0.4247684459557812,98.00155823538796,99.89355862734199,96.10955784343393,0.8747832184561872,-0.4470874047381082,0.006415749985452468,0.0,-0.01986382351140909,0.0
2023-02-13,96.5367090160548,96.68071403430234,96.33191849634247,96.68015629686828,62865442.998349965,SPY,-0.007946703528097898,96.86219485089222,97.87788671578438,0.009878130440073522,0.003607726252415786,1.4477217243715295,46.60024229694453,-0.5641061894433648,-0.45263599465329796,97.87788671578438,99.77616580763194,95.97960762393683,-0.7631929002631637,0.3035711779796944,-0.007946703528097898,0.0,-0.019756260880147043,0.0
2023-02-14,97.193654551925,97.56518625136025,96.73785851127877,97.37266450198435,39481400.31118428,SPY,0.007162878419327834,96.92108490538813,97.81881069969106,0.00957454530863009,0.00849650920320263,-0.37196974318274423,44.68884147351565,-0.537478810757122,-0.4696045578740628,97.81881069969106,99.70195043600967,95.93567096337244,-1.151071101675555,-0.14765655171327627,0.007162878419327834,0.0,-0.01914909061726018,0.0
2023-02-15,97.31085037214824,97.31704030001502,97.02921764235334,97.88616732259713,99320768.88604312,SPY,0.005273582922261655,97.24538556493802,97.786286042255,0.00912342465927139,0.0029403813177516663,1.515634402610273,41.502365262888034,-0.4695286017574034,-0.469589366650731,97.786286042255,99.63945368991484,95.93311839459516,-1.7413472909970977,1.0182262016774275,0.005273582922261655,0.0,-0.01824684931854278,0.0
2023-02-16,97.89582187272673,97.9199570890383,97.2544546987696,98.09719896382002,26306322.27463545,SPY,0.0021558882832484194,97.49815723773247,97.78928164533725,0.007124926885444571,0.00678411205720714,-0.7351377504455455,53.41739308738594,-0.39410607230956884,-0.45449270778249856,97.78928164533725,99.6443503777533,95.93421291292121,0.5710937330561308,-0.43865927665469484,0.0021558882832484194,0.0,-0.014249853770889142,0.0
2023-02-17,98.10166920227026,98.63985782901456,97.92429073058996,97.87819130544612,20542862.988844663,SPY,-0.00223255771507469,97.58287567814318,97.83877650532065,0.006750071150344014,0.007310792004641228,-0.21909027136597925,46.86197264637885,-0.3479938060619219,-0.4331929274383833,97.83877650532065,99.6448021837163,96.03275082692501,-0.4855804776797612,-0.5607688050839952,-0.00223255771507469,0.0,-0.013500142300688028,0.0
2023-02-18,98.46928780555677,98.55874831926187,98.04065402664595,98.49001596545051,25155364.128302522,SPY,0.0062508782788504025,97.94484761185963,97.93428650934636,0.0066887154553032045,0.005260373729634246,0.22453058962436612,46.317896312279245,-0.25909369517168557,-0.39837308098504376,97.93428650934636,99.66024310700388,96.20832991168885,-0.5639964995824442,-0.448964317360197,0.0062508782788504025,0.0,-0.013377430910606409,0.0
2023-02-19,97.5425953614614,97.72453262088327,97.30396141208784,97.83122708867914,26564388.303096775,SPY,-0.006688889937863984,98.03656012919859,97.95368040392376,0.0068870099188801355,0.0042989464745668135,0.056012871354501614,43.795300679795865,-0.23904293526882725,-0.3665070518418005,97.95368040392376,99.6650651112027,96.24229569664482,-1.0051304935424525,-0.3788679343862432,-0.006688889937863984,0.0,-0.013774019837760271,0.0
2023-02-20,97.44924648418973,97.46458994473896,97.05834390306839,97.17914412803111,67412391.87974577,SPY,-0.006665386707834564,97.89515549028538,97.88645083014231,0.007053891059100383,0.004180382995916812,1.5376978799804357,40.17049409060148,-0.2726275283850157,-0.34773114715044356,97.88645083014231,99.60914919562501,96.16375246465961,-1.7101227844778606,0.6005789449361413,-0.006665386707834564,0.0,-0.014107782118200766,0.0
2023-02-21,97.7850898297607,98.09277447546386,97.57921414466594,98.00764063144146,42397054.03815715,SPY,0.008525455856236208,97.87724382380968,97.80545713103467,0.007175460314780962,0.00524000299863521,-0.37107922066038634,49.72530150659546,-0.2297424882081458,-0.32413341536198403,97.80545713103467,99.32367701397673,96.28723724809261,-0.04776214475383256,-0.006180081315762065,0.008525455856236208,0.0,-0.014350920629561925,0.0
2023-02-22,97.08040274200584,97.17160360541408,97.0001506352967,97.26022469660076,97090955.60460271,SPY,-0.0076260986390985774,97.7536505020406,97.7921631043265,0.007398465387686731,0.0017628272055941897,1.2900401409310494,44.15857489641348,-0.253147873319449,-0.309936306953477,97.7921631043265,99.32526566635138,96.25906054230163,-1.0707770123330391,1.2642726732368545,-0.0076260986390985774,0.0,-0.014796930775373461,0.0
2023-02-23,96.80536901189461,97.4345306319214,96.70516956897822,96.74447766953904,15871056.382489637,SPY,-0.005302753809900973,97.4045428428583,97.71119839864716,0.006706384218637519,0.0075390459539669465,-0.8365341417884113,48.020151165067446,-0.3097427626928493,-0.3098975981013515,97.71119839864716,99.2876179980984,96.13477879919591,-0.33373655996572893,-0.6238882040730006,-0.005302753809900973,0.0,-0.013412768437275038,0.0
2023-02-24,97.43958976934421,97.52185015206366,96.96211668438977,97.28207196080528,97634775.34378006,SPY,0.005556847317968572,97.29471181728354,97.62260137343578,0.0064314708529835014,0.005753716552207164,5.151750267329366,56.23994543678713,-0.30766864124400684,-0.30945180672988254,97.62260137343578,99.07560047181865,96.16960227505292,1.0174079359575927,1.1562935182357441,0.005556847317968572,0.0,-0.012862941705967003,0.0
2023-02-25,96.75100458810648,97.22558227355151,96.53498930332486,97.11884110861723,22672381.28857787,SPY,-0.0016779129894952671,97.28265121340075,97.53672554975557,0.006283224120198038,0.007110803242125701,-0.7677837511404461,51.842668048716085,-0.31555868653705943,-0.31067318269131794,97.53672554975557,98.88707111431697,96.18637998519418,0.2855005087694451,-0.49360521579209116,-0.0016779129894952671,0.0,-0.012566448240396075,0.0
2023-02-26,96.7753974790902,96.9034511540391,96.64881912045102,96.98948740782708,29434351.108334873,SPY,-0.001331911494346194,97.07902056867788,97.44173657452146,0.006032560307447899,0.0026253570401644564,0.29824700518615654,46.79455613757133,-0.3284630493050571,-0.3142311560140658,97.44173657452146,98.65142994762518,96.23204320141774,-0.4651116955654828,-0.3581074943614032,-0.001331911494346194,0.0,-0.012065120614895798,0.0
2023-02-27,96.88985594941703,97.21331966995142,96.7389515779449,96.85383703439157,35899996.671583846,SPY,-0.0013986090354836112,96.99774303623603,97.38165828743129,0.005637031940041775,0.004897772835144078,0.219663261454339,51.3125344266582,-0.3456512487927057,-0.32051517456979384,97.38165828743129,98.58234251525938,96.1809740596032,0.1736807375232985,-0.2404440156408297,-0.0013986090354836112,0.0,-0.01127406388008355,0.0
2023-02-28,96.14166308564717,96.58256157130035,96.02373962480273,95.54612893997368,46864554.47402022,SPY,-0.013501871835532309,96.75807329032297,97.24241464898327,0.006321450017874781,0.005848713628667185,0.3054194657102913,37.370864411908684,-0.4594973357090453,-0.34831160679764417,97.24241464898327,98.61338753884539,95.87144175912115,-1.8265355620106618,-0.04902843766069875,-0.013501871835532309,0.0,-0.012642900035749562,1.0
2023-03-01,96.45067659665554,96.96008620610812,96.09462904531343,96.71279253841143,85718007.54827037,SPY,0.012210474787217152,96.64421740584422,97.2241435644286,0.007102721129498061,0.008948735095731589,0.829058411209028,42.55906860377134,-0.4503893693355394,-0.36872715930522326,97.2241435644286,98.6139411876464,95.8343459412108,-1.1733747841856967,0.6896118871997058,0.012210474787217152,0.0,-0.014205442258996122,0.0
2023-03-02,96.54415054115658,97.22679380351929,96.45252636472591,96.5036272151822,88939996.35644644,SPY,-0.002162747220293082,96.5211746271572,97.23609172394534,0.007056340541073043,0.008023195201429315,0.037588237294965854,39.89200582808107,-0.4548064087097998,-0.38594300918613855,97.23609172394534,98.59492175177105,95.87726169611962,-1.5935717486378138,0.7538372215518799,-0.002162747220293082,0.0,-0.014112681082146085,0.0
2023-03-03,95.51028973018924,95.51260239248116,95.41581389483379,94.9342420062754,75344183.03844562,SPY,-0.01626244789128417,96.11012554684687,97.14113679426671,0.008136147349044482,0.0010195320002762437,-0.15286500871343234,34.057646196954565,-0.5782771951555787,-0.4244098463800266,97.14113679426671,98.84107272760092,95.44120086093251,-2.9439492991707255,0.4612920768885122,-0.01626244789128417,0.0,-0.016272294698088965,0.0
2023-03-04,96.05191510353615,96.23695347088325,95.62325315106595,96.01340097525285,40048447.34032174,SPY,0.011367436513646023,95.9420383350191,97.06907688785974,0.008641659911985866,0.006391819408370681,-0.468459996176661,37.23452465816072,-0.5823367574364937,-0.4559952285913201,97.06907688785974,98.83400671791624,95.30414705780323,-2.4766149901976604,-0.2339365071649751,0.011367436513646023,0.0,-0.017283319823971733,0.0
2023-03-05,96.10849985339942,96.2174193459848,95.38419246718802,96.00793670843743,38891318.929551736,SPY,-5.6911501518763785e-05,96.03439988871187,97.0354659084382,0.00853312231933688,0.008678729148478337,-0.028893215283404605,39.92336255186821,-0.5793169057793364,-0.4806595640289234,97.0354659084382,98.85629900257796,95.21463281429844,-1.8232903802417155,-0.23861241853458479,-5.6911501518763785e-05,0.0,-0.01706624463867376,0.0
